2022-04-25 06:38:09.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Notifications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Settings" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "ConfigContract" TEXT, "Tags" TEXT, "OnHealthIssue" INTEGER NOT NULL, "IncludeHealthWarnings" INTEGER NOT NULL)
2022-04-25 06:38:09.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0135239s
2022-04-25 06:38:09.4|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ScheduledTasks
2022-04-25 06:38:09.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ScheduledTasks" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TypeName" TEXT NOT NULL, "Interval" INTEGER NOT NULL, "LastExecution" DATETIME NOT NULL, "LastStartTime" DATETIME)
2022-04-25 06:38:09.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0057305s
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ScheduledTasks (TypeName)
2022-04-25 06:38:09.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ScheduledTasks_TypeName" ON "ScheduledTasks" ("TypeName" ASC)
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0041953s
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Indexers
2022-04-25 06:38:09.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "EnableAutomaticSearch" INTEGER, "EnableInteractiveSearch" INTEGER NOT NULL, "Priority" INTEGER NOT NULL DEFAULT 25, "Added" DATETIME NOT NULL)
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0067397s
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Indexers (Name)
2022-04-25 06:38:09.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0044275s
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ApplicationIndexerMapping
2022-04-25 06:38:09.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ApplicationIndexerMapping" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "AppId" INTEGER NOT NULL, "RemoteIndexerId" INTEGER NOT NULL)
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0050439s
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Applications
2022-04-25 06:38:09.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Applications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "SyncLevel" INTEGER NOT NULL, "Tags" TEXT)
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0065299s
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Applications (Name)
2022-04-25 06:38:09.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Applications_Name" ON "Applications" ("Name" ASC)
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0043475s
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Tags
2022-04-25 06:38:09.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Tags" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Label" TEXT NOT NULL)
2022-04-25 06:38:09.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0053767s
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tags (Label)
2022-04-25 06:38:09.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Tags_Label" ON "Tags" ("Label" ASC)
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0135942s
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Users
2022-04-25 06:38:09.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Users" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Identifier" TEXT NOT NULL, "Username" TEXT NOT NULL, "Password" TEXT NOT NULL)
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0060527s
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Identifier)
2022-04-25 06:38:09.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Identifier" ON "Users" ("Identifier" ASC)
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0043401s
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Username)
2022-04-25 06:38:09.6|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Username" ON "Users" ("Username" ASC)
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0047728s
2022-04-25 06:38:09.6|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Commands
